id,nombre,precio,categoria,descripcion
22MYPK0,Nihil,566.09,Quo,Eius voluptas neque animi quae harum eligendi vel voluptas accusantium quasi rerum repellat vel quos enim.
QEODU57,Nam,130.38,Ex,Harum eum similique magni dolores incidunt non.
FQL3CPT,Itaque,144.7,Quod,Recusandae illum nobis quos earum deleniti voluptatum quidem enim nulla ducimus.
H447RCI,Quasi,958.99,Inventore,Reprehenderit enim molestiae fugiat quo illo eius reiciendis molestiae maiores omnis eveniet amet.
EHD15QW,Labore,743.88,Alias,Totam possimus alias quidem illum sed totam eligendi neque ab et veritatis.
XC0MFLL,Vitae,673.82,Nihil,Officia sequi cupiditate nobis inventore commodi rerum.
8O3IGRL,Nisi,289.92,Aperiam,Esse dicta facere vel maiores nesciunt iusto quam.
7TJQE2W,Sequi,137.86,Illo,Iste fugit incidunt quis qui eligendi vel animi.
PSY6ZDM,Saepe,901.08,Voluptate,Perspiciatis earum praesentium exercitationem quis dolorum maxime occaecati repellat quod.
5JYLKB1,Ad,747.61,Asperiores,Sunt tempora incidunt aspernatur perferendis dolor esse.
Y0RNCHA,Soluta,135.53,Amet,Tempore at sit blanditiis pariatur rerum ducimus labore tempore culpa ipsam.
9L8LZP7,Ut,580.2,Perferendis,Rerum doloremque reiciendis autem atque corrupti quidem rem omnis amet delectus autem.
4ZL175K,Mollitia,198.5,Eveniet,Distinctio eos vel explicabo ab nemo doloremque ut tempore aperiam iste cupiditate.
MUWH0VZ,Suscipit,648.61,Id,Sunt ea dignissimos nemo dolorem nostrum esse aut eligendi exercitationem beatae doloribus.
R3EEGSL,Similique,616.36,Maxime,Nesciunt repudiandae officiis repellendus beatae odit nihil minima.
78VJCP5,Asperiores,534.65,Officiis,Dolor quae reprehenderit nemo deleniti quasi cum officiis culpa esse.
ODN0JGQ,Sequi,325.19,Asperiores,Iusto autem nostrum iure voluptas quod beatae natus.
CUNNEYL,Autem,845.9,Nisi,Laudantium dignissimos optio non inventore voluptates temporibus a consequuntur temporibus maiores.
8C2ZT3F,Dignissimos,143.37,Placeat,Tempora maiores impedit consectetur ipsam impedit nemo tempora dolorem dolorum.
QC53HPR,Illo,378.45,Inventore,Laudantium eligendi aut tenetur numquam dicta impedit similique iusto tempore fuga.
JQ0H39K,Magnam,598.96,Eius,Temporibus incidunt dicta sit a asperiores modi iure aut harum eligendi recusandae similique quibusdam similique perspiciatis.
UX8LRCE,Modi,875.02,Numquam,Deserunt facere necessitatibus recusandae at facere atque aliquid enim eligendi cum eos.
IQJKS87,Culpa,4.3,Corporis,Facere incidunt incidunt alias at necessitatibus numquam.
13Y7BKX,Delectus,16.6,Atque,Ab facilis aliquam tenetur minima dicta totam.
D3QQC26,Voluptatum,448.97,Beatae,Reprehenderit velit iste non itaque iste accusantium odit deleniti minus facere doloribus quos.
8BIK8II,Earum,27.22,Sit,Quidem corrupti eum architecto veniam reiciendis unde recusandae totam.
KH82TDV,Eligendi,647.65,Perferendis,Fuga in fuga deleniti corporis quidem aspernatur optio quis optio blanditiis fugit in aperiam voluptatem.
TBCYQF0,Quam,783.67,Non,Ea eum neque praesentium sint harum animi nulla perferendis quos amet.
MJLVFW9,Reprehenderit,563.49,Magnam,Delectus sunt quod quisquam explicabo hic odio aut soluta accusamus cumque expedita quia.
P796CSC,Officia,643.94,Voluptas,Officiis nulla laborum ex ex atque dolore odit earum repudiandae maiores quis dolores molestias.
0UWL1I2,Occaecati,179.1,Nostrum,Minima tempora ad laboriosam hic a tenetur.
D7YRYHS,Corporis,117.07,Repellat,Repudiandae ipsum ducimus unde iusto quia fuga provident officia perspiciatis temporibus.
ZX23BDS,Deserunt,547.5,Inventore,Cumque eos excepturi quasi quidem placeat impedit velit cum unde at.
VMFTZVQ,Sequi,831.98,Eveniet,Ratione voluptatibus culpa quibusdam occaecati dicta quia.
NW8UIAW,Vitae,816.01,Similique,Amet nisi neque ex inventore dolorum similique ea recusandae et odio mollitia quas magnam numquam.
TXS4CRD,Velit,969.49,Nesciunt,Dignissimos dolor error omnis id commodi tenetur ipsa.
RMW55JY,Quaerat,67.84,Officiis,Voluptas ipsum praesentium enim molestias quaerat saepe ullam dolores ipsam quaerat omnis necessitatibus.
ZU3MQX5,Autem,112.5,Illo,In eveniet tempore quae magni quis explicabo autem magnam ipsum quam accusamus voluptatibus minima maxime doloribus.
EETBVHT,Numquam,730.91,Odio,Excepturi alias eveniet iste nisi nisi quibusdam hic saepe.
8VKXEZX,Molestiae,763.43,Nobis,Occaecati ad quos maxime optio rerum quas hic fugit.
08O4UQB,Voluptatem,626.93,Nam,Ex nisi magnam soluta debitis voluptatem consectetur deleniti reprehenderit soluta veniam ratione.
Z8SB9MP,Labore,833.93,Dolorem,Alias velit mollitia corporis amet rem perspiciatis qui quaerat sapiente ratione nemo.
0BMJUO7,Nam,429.6,Ipsa,Perspiciatis odio corporis laudantium assumenda dignissimos possimus itaque.
U7KLUEY,Ducimus,32.7,Harum,Aperiam hic aut laudantium cupiditate quos ea ipsa consequuntur eos libero beatae laudantium fugiat velit.
64WXGNG,Corporis,202.36,Vel,Recusandae voluptatum architecto atque omnis fugit itaque libero.
PKTTUHZ,Debitis,539.6,Ratione,Voluptate nostrum mollitia debitis inventore quia ducimus laboriosam temporibus provident dolore.
B8INCLM,Iure,889.03,Vel,Repellat similique nesciunt minus earum quia suscipit culpa molestias suscipit sint cupiditate corporis doloribus error.
E8MTRJY,Asperiores,646.46,Enim,Voluptas eligendi laudantium quo fugit enim soluta libero a deserunt earum non.
BBBUL9F,Neque,897.6,Occaecati,Natus quod cumque repellat sequi ab reiciendis aspernatur maxime harum.
KW4D5FN,Perferendis,71.47,Eius,Necessitatibus occaecati dolor dolores non adipisci quam officiis atque error iusto minima alias.
U0SNVDG,Mollitia,154.94,Quis,Occaecati delectus doloribus voluptatibus repellat deleniti dolorem consequuntur provident numquam eligendi est nihil provident quam quas.
4S9VXT8,Numquam,175.97,Nulla,Doloremque ipsum earum amet praesentium natus consequatur assumenda deserunt eos doloribus magnam.
68DM6OK,Recusandae,717.21,Blanditiis,Natus vero doloribus doloribus iusto at doloribus fuga nemo adipisci est.
MVN8IK8,Temporibus,130.35,Suscipit,Quae odit quis fugiat voluptates velit nostrum tempora amet.
75CB8Z5,Unde,562.95,Dolorum,Quidem voluptatibus excepturi quo iure reiciendis pariatur quos eum sint rerum itaque.
2R8H8MP,Officia,942.53,Dolor,Temporibus illo cupiditate deleniti adipisci magnam porro voluptatibus optio odit ab suscipit soluta iste.
BVXMVSI,Numquam,993.09,Quo,Iure dolorem impedit repudiandae occaecati minima sequi culpa optio officia harum tempore sint.
OPC2LV6,Impedit,718.84,Harum,Aliquid tenetur libero modi numquam facere similique velit sunt consectetur non debitis aut est dicta.
AQX8P2I,Fugit,486.01,Odio,Blanditiis omnis quisquam laborum id ut doloremque dolorem sequi amet distinctio ratione voluptatem est architecto.
IG5NMVK,Eaque,931.31,Maiores,Aut placeat numquam maiores cumque ex dolore eos possimus.
O872I6F,Deleniti,477.2,Voluptas,Libero cupiditate sint sequi explicabo deserunt atque magnam fuga.
S1WAQKK,Sed,658.76,Distinctio,Delectus dicta aperiam ducimus atque officiis deleniti et neque maxime nostrum rerum beatae commodi optio.
4FLORCG,Soluta,609.81,Aspernatur,Quod optio molestias inventore architecto perspiciatis quia repellat cumque corrupti et cumque.
0L2FDSP,Libero,394.74,Pariatur,Quo fugit omnis voluptatem exercitationem nemo autem.
JTTQ29E,Beatae,976.92,Amet,Ducimus dolore animi ab explicabo accusamus cupiditate iusto esse deserunt fugiat deleniti doloribus.
G13LQQO,Temporibus,621.95,Itaque,Accusamus aliquam aspernatur expedita atque aliquam vero.
J18TVRA,Odio,704.68,Tenetur,Sunt tempora reprehenderit error illo error dolorum ratione ea.
J0K3VGD,Repudiandae,996.29,In,Molestias quas cum iure laboriosam voluptas quaerat debitis cupiditate nemo cumque asperiores voluptatum autem a vel.
XAK9WNE,Quidem,439.66,Assumenda,Nihil quasi mollitia hic sit dolores quaerat explicabo similique quis voluptas dolorem accusamus.
PUVUGAX,Ducimus,931.69,Omnis,Quaerat tenetur maxime in illo architecto voluptatem magni eaque.
XOJ7X6P,Labore,731.26,Modi,Autem qui rem blanditiis dolor quae illum autem voluptates.
0O2XEL2,Asperiores,986.11,Eum,Doloribus adipisci doloremque consequatur sed beatae dolor magni distinctio quos aut.
IOIPPW7,Beatae,274.34,Architecto,Tempora suscipit at at officiis doloremque laboriosam impedit iusto id quae excepturi tempore a nobis.
LO9LQCQ,Ipsam,684.91,Voluptate,Omnis corrupti maxime mollitia cum necessitatibus voluptatibus iste neque.
SRF83BQ,Corrupti,185.92,Dicta,Ipsa delectus aliquam officiis facere adipisci veniam fugit non ex beatae culpa possimus cumque.
VLY7V30,Consequatur,14.23,Delectus,Pariatur mollitia temporibus a qui et natus sunt atque nam.
8MFKLSR,Consequatur,661.09,Necessitatibus,Harum veritatis in sint maxime officia necessitatibus saepe.
Q074QCO,Saepe,261.72,Impedit,Hic animi amet quaerat quibusdam earum sint vero reiciendis doloribus nemo reprehenderit esse eos consectetur.
ZMSB06F,Autem,84.53,Magnam,Nostrum asperiores aperiam maiores eius incidunt reiciendis culpa sed culpa ad voluptatem aperiam fugit adipisci.
HWWHFGN,Nam,75.03,Quidem,Inventore aspernatur quibusdam dolorum veniam illum recusandae adipisci accusamus aspernatur.
9R6JSP8,Facere,98.54,Ducimus,Doloribus expedita labore nam quia maxime corrupti magnam est.
AZMB8Z5,Deserunt,333.82,Earum,Veniam voluptatem dolore expedita adipisci dicta impedit perferendis debitis rem.
YMO70JT,Aspernatur,956.39,Maiores,Consequuntur ea eius alias ad laborum quasi.
XHM2RS3,Laboriosam,350.84,Fugit,Dolore quisquam eos recusandae voluptates tenetur cupiditate est.
EEM37TI,Tenetur,133.4,Dolores,Neque facilis molestiae autem voluptas neque optio doloribus maiores.
IS4VGBM,Dolor,282.26,Iste,Magnam incidunt accusantium minus optio eveniet quas itaque distinctio omnis nobis ad temporibus.
H1B508Z,Deleniti,955.34,Quaerat,Quae neque quisquam qui cumque ut natus ipsam in ad quisquam tenetur dolores error dolorem earum.
76M2NM7,Praesentium,868.24,Recusandae,Quasi fugiat ex quae ducimus nemo voluptate enim unde maxime natus accusantium.
AXX4RXB,Dolores,12.27,Ipsam,Quisquam eos voluptatem repellendus impedit sit nulla soluta sapiente eaque quos.
4W2TLWI,Aut,883.28,Repudiandae,Vel autem voluptatibus ipsam sapiente consequatur itaque non facilis.
RMIWVWX,Neque,335.82,Ipsa,Et incidunt magni dolorem molestiae doloribus inventore nostrum suscipit nostrum autem.
NHLW6RT,Dolorum,125.25,Iusto,Omnis quidem non cum possimus vitae unde quo ratione architecto saepe dolor.
XGH2IBF,Quod,130.86,Repellendus,Culpa officiis voluptate laboriosam officiis soluta pariatur unde voluptatibus eveniet.
NM205Q4,Deleniti,73.51,Dicta,Porro ducimus fugit nobis quia tempora id necessitatibus optio mollitia facilis.
8FFA59Q,Aspernatur,410.41,Qui,Quaerat iure velit voluptatem soluta sequi alias distinctio illo sint deleniti temporibus veniam.
R7HL56D,Quis,266.88,Provident,Alias atque quibusdam aspernatur minus qui voluptates.
EJV0WCG,Eaque,881.25,Sequi,Soluta nemo ut unde cupiditate voluptatibus nam quae cumque iusto consequuntur.
3X9GGBZ,Quam,487.8,Fugiat,Aliquam ad quaerat nulla ad aliquam necessitatibus culpa repellat dolorum repellat laudantium pariatur eum eos sequi.
XU44REE,Nostrum,648.82,Fuga,Odio magnam ratione earum eligendi mollitia ut ipsa error repudiandae eveniet fugiat.
LD1H1M8,Quod,629.54,At,Nobis rerum a beatae illo sapiente explicabo in voluptate alias sit inventore.
K8CG13Q,Soluta,305.71,In,Dolore vel consectetur illo assumenda doloribus maxime saepe laboriosam voluptatibus distinctio nobis officiis magnam.
5AS3LHW,Nesciunt,725.2,Libero,Hic occaecati molestias molestiae molestiae aut cupiditate natus sed veniam natus.
G8245NM,Rerum,482.34,Dolores,Adipisci laudantium blanditiis delectus earum magnam esse eligendi delectus delectus pariatur consectetur amet quaerat ipsa officiis.
2WXN3EZ,Consectetur,373.71,Molestiae,Eligendi quas est id provident qui veniam neque a similique similique eos molestiae saepe dolorum sed.
GHKROSE,Fugit,905.13,Assumenda,Illo totam quis nihil cupiditate pariatur dolorem cumque aut.
CB5JIQB,Dolorem,652.72,Itaque,Sint nobis atque vero deserunt a id quas nesciunt dignissimos nisi blanditiis consectetur saepe officiis.
MWAA3R5,Officiis,442.33,Aliquam,Quos ullam sed quae nobis perferendis laudantium excepturi enim quisquam odit id deleniti corporis ipsum.
4MJWOZH,Excepturi,266.14,Dignissimos,Hic voluptate libero dolores quibusdam dolore magnam at magnam eius modi totam maiores.
G7940ND,Molestias,127.85,Fugiat,Ipsa amet consequuntur quasi temporibus nihil odio tempore fugiat eum.
FOYVJJE,Occaecati,489.57,Adipisci,Culpa repudiandae officiis eveniet mollitia praesentium et adipisci non reprehenderit.
DTGRGXS,Autem,232.95,Aperiam,Impedit aperiam pariatur animi consequuntur debitis doloribus dolores a possimus.
Z1JK1N8,Aliquam,995.33,Laborum,Reprehenderit omnis amet sunt laborum unde nihil corrupti id itaque impedit.
9I147WZ,Quibusdam,794.3,Pariatur,Sint repudiandae quod natus temporibus non deserunt voluptatibus quasi sint illum ea.
48I7PWE,Ipsum,330.82,Ad,Eius nisi accusantium cum tempora doloremque quidem velit porro id accusantium similique fugiat ad minus.
626ZYKG,Sed,470.25,Voluptas,Minus delectus voluptate ratione ipsa porro sunt asperiores.
DLTJIED,Tenetur,171.32,Commodi,Fugiat fugiat enim iure sunt natus rerum totam maxime corrupti distinctio hic.
UV2SFJ1,Reprehenderit,868.93,Velit,Porro illo a odit error mollitia quisquam consequatur cupiditate nisi quibusdam tempore.
PX5N7DV,Illo,299.0,Molestiae,Iusto ipsum ipsam dolorum sequi ipsam dolorum esse at nemo laboriosam nobis ipsam.
3QJC3FD,Exercitationem,648.55,Sunt,Reprehenderit facilis sunt perspiciatis quis accusantium odio molestias iste corrupti dolores ullam sunt.
IAT7HJ8,Nobis,527.27,Modi,Neque perferendis provident et quibusdam tempora reprehenderit iure repellat.
PJSNOSA,Sunt,667.75,Maxime,Tenetur rem sed porro est quisquam inventore eligendi veniam quod porro numquam impedit velit labore.
LVKHRMK,Quasi,377.87,Minima,Commodi excepturi eius eum est quasi nemo sunt est laborum id ad.
P433YK2,Sequi,528.78,Provident,Sapiente qui vero ad nobis beatae quasi deleniti quis totam odit sunt.
LSEOIDJ,Asperiores,713.09,Voluptatibus,Perspiciatis error nostrum consequatur doloremque dolor laboriosam esse occaecati numquam quibusdam ut cumque maiores ratione.
W78YG1S,Similique,53.57,Fuga,Nemo perspiciatis blanditiis possimus libero occaecati ipsa maxime adipisci consectetur.
0RWIDYI,Et,695.6,Alias,Optio nihil sequi fugit consectetur neque repellat neque animi iusto quia impedit.
UAYR4G0,Repudiandae,567.21,Minus,Saepe dolor possimus expedita temporibus explicabo optio tenetur libero hic debitis voluptatem dolore eligendi incidunt recusandae.
SQVNT89,Neque,202.55,Nemo,Dolor quibusdam reprehenderit ullam repellendus corrupti voluptas placeat saepe reprehenderit temporibus ut nobis.
Y9OKZX9,Soluta,856.43,Numquam,Mollitia cumque vitae debitis molestias tenetur cupiditate dicta magnam sunt ducimus corrupti quis perferendis labore.
3474H84,Dolor,861.04,Deleniti,Iste cum dolorum similique ea quisquam necessitatibus enim distinctio similique dolore aut qui laudantium.
8G3AF7S,Est,380.26,Doloremque,Ex incidunt nesciunt dicta tempora impedit doloribus alias laudantium aperiam voluptatibus eius.
5FQE88Z,Molestias,247.13,Id,Accusamus dolorum voluptatem aut aperiam harum quis.
PHUNFC4,Non,861.7,Ratione,Consequuntur doloremque delectus ad eligendi unde ratione eligendi incidunt.
3F6SD2Z,Et,983.4,In,Ipsum nisi veniam doloremque dignissimos nihil officiis.
9TCTW7I,Sapiente,980.63,Aliquam,Necessitatibus odio deleniti iusto molestiae voluptas modi.
YUF3X34,Quos,627.61,Repudiandae,Sequi eveniet aspernatur facilis laboriosam iste ipsam accusamus doloremque minima numquam optio et.
PPSQS56,Qui,754.52,Ducimus,Minima unde eligendi minima nihil earum earum consequuntur eius doloremque saepe.
GZW7HBL,Dolore,305.0,Eaque,Deleniti non necessitatibus ducimus culpa expedita nobis reiciendis deleniti sit fugit.
ENZQFMB,Sint,338.56,Aperiam,Provident earum exercitationem fugit enim voluptates autem laborum illo cupiditate nulla architecto.
X1CKAT4,Voluptatem,725.06,Reprehenderit,Consequuntur deleniti cum nisi aut asperiores iure dolore cum tempore in nesciunt incidunt.
5YY3H9E,Molestiae,581.71,Animi,Nam unde provident molestias laborum excepturi facilis fugiat vel corporis accusantium iusto nulla impedit consequatur.
K67KQ33,Libero,145.26,Nemo,Commodi molestias tempore itaque ut doloremque pariatur totam facere nihil nulla maiores.
Q96CJ0R,Mollitia,646.51,Autem,Temporibus a iure inventore animi quidem excepturi maiores voluptate neque voluptas ea illo molestias quis.
AW2F3MY,Illum,648.4,Ducimus,Voluptatem mollitia praesentium harum ex sequi quaerat accusantium ipsum ad vel neque ipsa provident.
G5SX0ZK,Cumque,31.9,Facilis,Voluptates iusto aut beatae temporibus similique nostrum iure expedita suscipit iusto.
XH48ZOO,Ipsam,787.83,Consectetur,Laudantium iusto fuga rerum tempore pariatur ut quo eum.
REWSI0G,Consectetur,33.53,Sunt,Incidunt sit beatae magni veniam voluptate nam eveniet dolores nam commodi.
V1UUFGR,Laudantium,156.98,Facere,Nemo necessitatibus adipisci neque et quam reprehenderit eveniet modi repellat quae necessitatibus iste.
0OGMIGG,Rerum,125.8,Sequi,Optio necessitatibus blanditiis ab tempore ad quis possimus molestiae ut.
PYICDQP,Et,664.17,Odit,In minus tenetur magni aspernatur blanditiis quod sint consequuntur est.
FV8IJH9,Cupiditate,429.82,Veritatis,Nihil facilis tenetur iure aperiam dolore quia.
O4X9DMF,Neque,188.98,At,Consectetur nesciunt numquam distinctio dolorem consequatur officiis mollitia provident tenetur.
27BQ3RG,Unde,330.93,Amet,Corporis quae debitis officiis accusantium praesentium sed quam cupiditate facilis.
N03TVNT,Fugiat,42.49,Quia,Laudantium temporibus dolorum aut mollitia exercitationem non neque quo voluptatum consequatur cupiditate.
NXNFI5B,Minima,468.07,Voluptatem,Optio amet totam repudiandae iusto fuga facilis similique maiores.
5AUZ1SX,Quibusdam,466.7,Impedit,Exercitationem mollitia nam expedita nam corporis accusamus porro earum mollitia animi a omnis eveniet aliquid.
9J5WHI4,Dolores,978.44,Accusantium,Necessitatibus blanditiis enim corrupti unde laudantium molestias vitae labore iste eum facere natus quibusdam exercitationem.
4MFI1IS,Necessitatibus,932.11,Enim,Praesentium doloribus nulla esse quisquam harum consequuntur ipsum amet.
30RH6Z4,Fugiat,67.75,Non,Voluptates delectus provident dolore maiores est quae alias molestias autem.
